,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
148,NM,METHAMPHETAMINE,99,210.0,2011,1,0
149,NM,METHAMPHETAMINE,86,3100.0,2011,1,0
150,NC,METHAMPHETAMINE,50,11.0,2011,1,0
151,CA,METHAMPHETAMINE,83,390.0,2011,1,13000
152,ID,METHAMPHETAMINE,0,0.25,2011,1,0
153,CA,METHAMPHETAMINE,98,87.0,2011,1,0
154,CA,METHAMPHETAMINE,99,42.0,2011,1,0
155,FL,METHAMPHETAMINE,96,3.2,2011,1,300
156,WY,METHAMPHETAMINE,98,27.0,2011,1,1800
157,KY,METHAMPHETAMINE,61,55.0,2011,1,2700
158,CA,METHAMPHETAMINE,89,110.0,2011,1,0
159,AR,METHAMPHETAMINE,98,1.6,2011,1,0
160,CA,METHAMPHETAMINE,99,1.5,2011,1,0
161,TX,METHAMPHETAMINE,97,54.0,2011,1,2600
162,CA,METHAMPHETAMINE,98,25.0,2011,1,1400
163,TX,METHAMPHETAMINE,98,14.0,2011,1,0
164,ID,METHAMPHETAMINE,98,3.2,2011,1,0
165,FL,METHAMPHETAMINE,12,1.9,2011,1,110
166,MT,METHAMPHETAMINE,86,440.0,2011,1,0
167,WA,METHAMPHETAMINE,0,0.15,2011,1,0
168,OR,METHAMPHETAMINE,100,0.89,2011,1,0
169,TN,METHAMPHETAMINE,79,0.48,2011,1,0
170,GA,METHAMPHETAMINE,79,9.5,2011,1,0
171,IA,METHAMPHETAMINE,0,0.077,2011,1,0
172,GA,METHAMPHETAMINE,76,6.7,2011,1,0
173,WA,METHAMPHETAMINE,91,56.0,2011,1,1800
174,AR,METHAMPHETAMINE,93,490.0,2011,1,0
175,IA,METHAMPHETAMINE,74,3.0,2011,1,0
176,ID,METHAMPHETAMINE,83,0.6,2011,1,0
177,KS,METHAMPHETAMINE,73,14.0,2011,1,700
178,CA,METHAMPHETAMINE,99,3.3,2011,1,300
179,CA,METHAMPHETAMINE,99,110.0,2011,1,4000
180,FL,METHAMPHETAMINE,67,3.5,2011,1,250
181,CA,METHAMPHETAMINE,98,0.75,2011,1,40
182,MO,METHAMPHETAMINE,0,0.31,2011,1,0
183,CA,METHAMPHETAMINE,76,110.0,2011,1,0
184,ID,METHAMPHETAMINE,99,250.0,2011,1,0
185,ID,METHAMPHETAMINE,99,410.0,2011,1,0
186,CA,METHAMPHETAMINE,98,6.8,2011,1,300
187,TN,METHAMPHETAMINE,98,14.0,2011,1,700
188,CA,METHAMPHETAMINE,100,440.0,2011,1,0
189,TX,METHAMPHETAMINE,99,17000.0,2011,1,0
190,TX,METHAMPHETAMINE,49,2.7,2011,1,0
191,GA,METHAMPHETAMINE,96,0.95,2011,1,0
192,AL,METHAMPHETAMINE,98,0.66,2011,1,80
193,CO,METHAMPHETAMINE,99,11.0,2011,1,700
194,CA,METHAMPHETAMINE,98,1300.0,2011,1,0
195,CA,METHAMPHETAMINE,99,28.0,2011,1,850
196,LA,METHAMPHETAMINE,92,1.0,2011,1,130
197,OR,METHAMPHETAMINE,97,440.0,2011,1,0
198,MT,METHAMPHETAMINE,71,3.4,2011,1,420
199,GA,METHAMPHETAMINE,79,0.99,2011,1,0
200,UT,METHAMPHETAMINE,89,84.0,2011,1,0
201,MT,METHAMPHETAMINE,94,7.0,2011,1,700
202,AR,METHAMPHETAMINE,0,0.055,2011,1,0
203,FL,METHAMPHETAMINE,99,450.0,2011,1,0
204,HI,METHAMPHETAMINE,99,200.0,2011,1,0
205,AR,METHAMPHETAMINE,77,13.0,2011,1,800
206,TX,METHAMPHETAMINE,100,980.0,2011,1,0
207,IA,METHAMPHETAMINE,100,0.57,2011,1,0
208,CA,METHAMPHETAMINE,99,480.0,2011,1,0
209,CA,METHAMPHETAMINE,100,1.1,2011,1,0
210,SC,METHAMPHETAMINE,0,0.03,2011,1,0
211,WA,METHAMPHETAMINE,0,0.2,2011,1,0
212,PA,METHAMPHETAMINE,0,0.96,2011,1,0
213,TX,METHAMPHETAMINE,99,2.3,2011,1,0
214,MT,METHAMPHETAMINE,80,450.0,2011,1,0
215,OR,METHAMPHETAMINE,62,220.0,2011,1,0
216,PA,METHAMPHETAMINE,99,3.4,2011,1,460
217,CA,METHAMPHETAMINE,91,0.87,2011,1,0
218,CA,METHAMPHETAMINE,99,0.26,2011,1,0
219,HI,METHAMPHETAMINE,82,27.0,2011,1,3200
220,WY,METHAMPHETAMINE,93,3.1,2011,1,360
221,CA,METHAMPHETAMINE,99,15.0,2011,1,0
222,CA,METHAMPHETAMINE,94,56.0,2011,1,2400
223,ID,METHAMPHETAMINE,3,21.0,2011,1,0
224,CA,METHAMPHETAMINE,99,3.4,2011,1,300
225,CA,METHAMPHETAMINE,99,1700.0,2011,1,0
226,MO,METHAMPHETAMINE,84,78.0,2011,1,0
227,UT,METHAMPHETAMINE,78,110.0,2011,1,3900
228,TN,METHAMPHETAMINE,98,0.26,2011,1,0
229,ID,METHAMPHETAMINE,12,13.0,2011,1,0
230,OR,METHAMPHETAMINE,74,110.0,2011,1,0
231,MT,METHAMPHETAMINE,63,130.0,2011,1,0
232,AZ,METHAMPHETAMINE,100,7500.0,2011,1,0
233,OR,METHAMPHETAMINE,86,80.0,2011,1,0
234,WY,METHAMPHETAMINE,89,3.4,2011,1,380
235,OR,METHAMPHETAMINE,44,0.85,2011,1,0
236,AR,METHAMPHETAMINE,100,220.0,2011,1,0
237,NV,METHAMPHETAMINE,0,6.8,2011,1,0
238,NB,METHAMPHETAMINE,98,56.0,2011,1,2800
239,MT,METHAMPHETAMINE,100,0.42,2011,1,0
240,WY,METHAMPHETAMINE,82,1.6,2011,1,300
241,AL,METHAMPHETAMINE,79,15.0,2011,1,0
242,NB,METHAMPHETAMINE,100,27.0,2011,1,2000
243,CA,METHAMPHETAMINE,0,0.001,2011,1,0
244,TX,METHAMPHETAMINE,98,140.0,2011,1,0
245,CO,METHAMPHETAMINE,99,28.0,2011,1,1300
246,AR,METHAMPHETAMINE,0,0.001,2011,1,0
247,CA,METHAMPHETAMINE,0,0.22,2011,1,0
248,TX,METHAMPHETAMINE,90,0.38,2011,1,0
249,MT,METHAMPHETAMINE,92,3.5,2011,1,380
250,TX,METHAMPHETAMINE,42,28.0,2011,1,1000
251,HI,METHAMPHETAMINE,99,500.0,2011,1,0
252,TX,METHAMPHETAMINE,43,14.0,2011,1,0
253,MN,METHAMPHETAMINE,99,28.0,2011,1,2000
254,CA,METHAMPHETAMINE,95,20.0,2011,1,0
255,CA,METHAMPHETAMINE,0,0.048,2011,1,0
256,OR,METHAMPHETAMINE,53,25.0,2011,1,1100
257,MT,METHAMPHETAMINE,0,0.001,2011,1,0
259,CA,METHAMPHETAMINE,99,4.8,2011,1,0
260,KY,METHAMPHETAMINE,33,3.2,2011,1,200
261,NM,METHAMPHETAMINE,78,7.4,2011,1,0
262,MT,METHAMPHETAMINE,98,840.0,2011,1,0
263,SC,METHAMPHETAMINE,67,0.18,2011,1,0
264,UT,METHAMPHETAMINE,98,26.0,2011,1,0
265,TX,METHAMPHETAMINE,0,9.2,2011,1,0
266,KY,METHAMPHETAMINE,0,0.19,2011,1,0
267,UT,METHAMPHETAMINE,84,54.0,2011,1,0
268,OR,METHAMPHETAMINE,100,1800.0,2011,1,0
269,AR,METHAMPHETAMINE,73,29.0,2011,1,1400
270,CA,METHAMPHETAMINE,99,490.0,2011,1,0
271,CA,METHAMPHETAMINE,99,6.0,2011,1,400
272,MT,METHAMPHETAMINE,68,28.0,2011,1,2000
273,TX,METHAMPHETAMINE,59,0.49,2011,1,100
274,WY,METHAMPHETAMINE,0,0.39,2011,1,80
275,AZ,METHAMPHETAMINE,0,170.0,2011,1,0
276,HI,METHAMPHETAMINE,99,27.0,2011,1,0
277,KY,METHAMPHETAMINE,42,7.5,2011,1,600
278,KY,METHAMPHETAMINE,20,26.0,2011,1,1800
279,HI,METHAMPHETAMINE,94,3.4,2011,1,0
280,PA,METHAMPHETAMINE,62,6.5,2011,1,900
281,AZ,METHAMPHETAMINE,88,890.0,2011,1,0
282,CA,METHAMPHETAMINE,100,440.0,2011,1,0
283,MN,METHAMPHETAMINE,55,46.0,2011,1,3800
284,TX,METHAMPHETAMINE,60,0.91,2011,1,100
285,ID,METHAMPHETAMINE,0,0.21,2011,1,0
286,TX,METHAMPHETAMINE,73,28.0,2011,1,1300
287,CA,METHAMPHETAMINE,100,410.0,2011,1,0
288,CA,METHAMPHETAMINE,99,110.0,2011,1,4400
289,OR,METHAMPHETAMINE,66,180.0,2011,1,0
290,NB,METHAMPHETAMINE,99,3.0,2011,1,350
291,OK,METHAMPHETAMINE,56,27.0,2011,1,1700
292,MT,METHAMPHETAMINE,87,6.8,2011,1,0
293,NM,METHAMPHETAMINE,84,670.0,2011,1,0
294,MT,METHAMPHETAMINE,0,27.0,2011,1,0
295,IN,METHAMPHETAMINE,99,55.0,2011,1,3400
296,UT,METHAMPHETAMINE,98,0.7,2011,1,0
297,TX,METHAMPHETAMINE,49,450.0,2011,1,0
298,TX,METHAMPHETAMINE,97,990.0,2011,1,29000
299,ID,METHAMPHETAMINE,98,32.0,2011,1,0
300,CA,METHAMPHETAMINE,100,21.0,2011,1,0
301,KY,METHAMPHETAMINE,18,5.8,2011,2,0
302,UT,METHAMPHETAMINE,90,870.0,2011,2,0
303,CA,METHAMPHETAMINE,0,2.2,2011,2,0
304,TX,METHAMPHETAMINE,100,46.0,2011,2,0
305,TX,METHAMPHETAMINE,67,42.0,2011,2,0
306,NB,METHAMPHETAMINE,98,55.0,2011,2,3000
307,ID,METHAMPHETAMINE,76,28.0,2011,2,1300
308,AL,METHAMPHETAMINE,83,0.45,2011,2,0
309,IA,METHAMPHETAMINE,85,0.42,2011,2,0
310,NC,METHAMPHETAMINE,53,6.5,2011,2,500
311,VA,METHAMPHETAMINE,48,28.0,2011,2,2300
312,MT,METHAMPHETAMINE,0,0.37,2011,2,300
313,AR,METHAMPHETAMINE,50,26.0,2011,2,1400
314,CA,METHAMPHETAMINE,98,0.34,2011,2,0
315,OR,METHAMPHETAMINE,84,56.0,2011,2,2600
316,IA,METHAMPHETAMINE,73,1.3,2011,2,200
317,CA,METHAMPHETAMINE,49,55.0,2011,2,2200
318,NB,METHAMPHETAMINE,99,28.0,2011,2,1500
319,NV,METHAMPHETAMINE,82,110.0,2011,2,4000
320,WY,METHAMPHETAMINE,98,28.0,2011,2,1800
321,KY,METHAMPHETAMINE,95,110.0,2011,2,0
322,VA,METHAMPHETAMINE,98,1.2,2011,2,0
323,AR,METHAMPHETAMINE,100,4500.0,2011,2,0
324,HI,METHAMPHETAMINE,100,28.0,2011,2,0
325,IL,METHAMPHETAMINE,0,7.4,2011,2,0
326,KY,METHAMPHETAMINE,52,39.0,2011,2,0
327,IA,METHAMPHETAMINE,90,280.0,2011,2,0
328,CA,METHAMPHETAMINE,99,1300.0,2011,2,0
329,ID,METHAMPHETAMINE,62,28.0,2011,2,1300
330,SC,METHAMPHETAMINE,97,55.0,2011,2,0
331,CA,METHAMPHETAMINE,99,2500.0,2011,2,0
332,AZ,METHAMPHETAMINE,98,9100.0,2011,2,0
333,IN,METHAMPHETAMINE,100,1300.0,2011,2,0
334,CA,METHAMPHETAMINE,97,20.0,2011,2,0
335,VA,METHAMPHETAMINE,97,3.3,2011,2,400
336,TX,METHAMPHETAMINE,96,13.0,2011,2,0
337,CA,METHAMPHETAMINE,0,23.0,2011,2,0
338,WY,METHAMPHETAMINE,89,27.0,2011,2,0
339,KY,METHAMPHETAMINE,60,28.0,2011,2,1700
340,SC,METHAMPHETAMINE,0,0.001,2011,2,0
341,NC,METHAMPHETAMINE,45,6.3,2011,2,0
342,TX,METHAMPHETAMINE,0,0.001,2011,2,0
343,SC,METHAMPHETAMINE,77,55.0,2011,2,2900
344,KY,METHAMPHETAMINE,0,0.001,2011,2,0
345,ID,METHAMPHETAMINE,59,110.0,2011,2,4800
346,IL,METHAMPHETAMINE,0,1.7,2011,2,0
347,KY,METHAMPHETAMINE,47,28.0,2011,2,0
348,CA,METHAMPHETAMINE,96,2.9,2011,2,250
349,CA,METHAMPHETAMINE,99,47.0,2011,2,0
350,SC,METHAMPHETAMINE,81,27.0,2011,2,1800
351,FL,METHAMPHETAMINE,92,55.0,2011,2,0
352,FL,METHAMPHETAMINE,98,160.0,2011,2,0
353,OR,METHAMPHETAMINE,95,15.0,2011,2,0
354,WA,METHAMPHETAMINE,48,3.0,2011,2,0
355,CA,METHAMPHETAMINE,0,0.001,2011,2,0
356,CA,METHAMPHETAMINE,89,1.5,2011,2,0
357,ID,METHAMPHETAMINE,78,27.0,2011,2,1400
358,AR,METHAMPHETAMINE,30,28.0,2011,2,1300
359,UT,METHAMPHETAMINE,100,1200.0,2011,2,0
360,CA,METHAMPHETAMINE,0,4.7,2011,2,0
361,SC,METHAMPHETAMINE,0,0.001,2011,2,0
362,ID,METHAMPHETAMINE,32,28.0,2011,2,1600
363,NY,METHAMPHETAMINE,98,110.0,2011,2,0
364,IA,METHAMPHETAMINE,98,5.1,2011,2,800
365,AR,METHAMPHETAMINE,32,14.0,2011,2,800
366,HI,METHAMPHETAMINE,99,56.0,2011,2,4400
367,FL,METHAMPHETAMINE,100,6.9,2011,2,550
368,CA,METHAMPHETAMINE,98,23.0,2011,2,1400
369,FL,METHAMPHETAMINE,14,110.0,2011,2,0
370,MO,METHAMPHETAMINE,83,5.7,2011,2,0
371,CA,METHAMPHETAMINE,97,110.0,2011,2,3200
372,KS,METHAMPHETAMINE,100,2.8,2011,2,0
373,CA,METHAMPHETAMINE,99,5.8,2011,2,0
374,FL,METHAMPHETAMINE,0,400.0,2011,2,0
375,OK,METHAMPHETAMINE,92,440.0,2011,2,0
376,NB,METHAMPHETAMINE,97,5.2,2011,2,0
377,CA,METHAMPHETAMINE,100,28.0,2011,2,1000
378,CA,METHAMPHETAMINE,100,4300.0,2011,2,0
379,TX,METHAMPHETAMINE,86,1100.0,2011,2,0
380,TX,METHAMPHETAMINE,89,5.4,2011,2,0
381,FL,METHAMPHETAMINE,0,0.07400000000000001,2011,2,0
382,SC,METHAMPHETAMINE,100,28.0,2011,2,1600
383,LA,METHAMPHETAMINE,79,0.11,2011,2,150
384,MO,METHAMPHETAMINE,69,0.71,2011,2,0
385,MO,METHAMPHETAMINE,77,0.31,2011,2,0
386,CA,METHAMPHETAMINE,99,8000.0,2011,2,0
387,NV,METHAMPHETAMINE,62,97.0,2011,2,3400
388,SC,METHAMPHETAMINE,0,0.001,2011,2,0
389,HI,METHAMPHETAMINE,95,27.0,2011,2,0
390,CA,METHAMPHETAMINE,0,0.001,2011,2,0
391,UT,METHAMPHETAMINE,93,200.0,2011,2,0
392,WA,METHAMPHETAMINE,69,14.0,2011,2,0
393,FL,METHAMPHETAMINE,99,2.7,2011,2,0
394,TX,METHAMPHETAMINE,95,3.3,2011,2,0
395,WA,METHAMPHETAMINE,100,80.0,2011,2,3600
396,CA,METHAMPHETAMINE,96,28.0,2011,2,800
397,CA,METHAMPHETAMINE,0,27.0,2011,2,0
398,KY,METHAMPHETAMINE,99,0.22,2011,2,0
399,FL,METHAMPHETAMINE,85,0.23,2011,2,0
400,SC,METHAMPHETAMINE,0,0.001,2011,2,0
401,CA,METHAMPHETAMINE,5,18.0,2011,2,0
402,KY,METHAMPHETAMINE,100,14.0,2011,2,0
403,TX,METHAMPHETAMINE,53,28.0,2011,2,1000
404,TX,METHAMPHETAMINE,94,14.0,2011,2,0
405,TX,METHAMPHETAMINE,94,110.0,2011,2,0
406,TX,METHAMPHETAMINE,0,0.057999999999999996,2011,2,0
407,CA,METHAMPHETAMINE,99,14.0,2011,2,900
408,OR,METHAMPHETAMINE,97,12.0,2011,2,0
409,AZ,METHAMPHETAMINE,98,2200.0,2011,2,0
410,FL,METHAMPHETAMINE,99,6.7,2011,2,0
411,FL,METHAMPHETAMINE,83,120.0,2011,2,0
412,CA,METHAMPHETAMINE,0,25.0,2011,2,0
413,WA,METHAMPHETAMINE,60,41.0,2011,2,0
414,FL,METHAMPHETAMINE,97,23.0,2011,2,1500
415,FL,METHAMPHETAMINE,0,250.0,2011,2,0
416,CA,METHAMPHETAMINE,80,6.0,2011,2,0
417,HI,METHAMPHETAMINE,100,25.0,2011,2,3600
418,CA,METHAMPHETAMINE,98,28.0,2011,2,1100
419,PA,METHAMPHETAMINE,98,0.26,2011,2,0
420,CA,METHAMPHETAMINE,100,38.0,2011,2,2000
421,KY,METHAMPHETAMINE,38,58.0,2011,2,2600
422,NV,METHAMPHETAMINE,89,28.0,2011,2,1300
423,WY,METHAMPHETAMINE,98,28.0,2011,2,0
424,WA,METHAMPHETAMINE,37,3.5,2011,2,0
425,CA,METHAMPHETAMINE,57,60.0,2011,2,1700
426,KY,METHAMPHETAMINE,53,48.0,2011,2,0
427,AZ,METHAMPHETAMINE,94,19.0,2011,2,0
428,NM,METHAMPHETAMINE,100,2000.0,2011,2,0
429,AZ,METHAMPHETAMINE,0,0.001,2011,2,0
430,FL,METHAMPHETAMINE,57,6.8,2011,2,580
431,OR,METHAMPHETAMINE,98,100.0,2011,2,4000
432,CA,METHAMPHETAMINE,95,27.0,2011,2,1100
433,CA,METHAMPHETAMINE,99,860.0,2011,2,0
434,MO,METHAMPHETAMINE,89,440.0,2011,2,0
435,CA,METHAMPHETAMINE,98,25.0,2011,2,1500
436,WA,METHAMPHETAMINE,94,28.0,2011,2,1300
437,AR,METHAMPHETAMINE,48,5.6,2011,2,400
438,ID,METHAMPHETAMINE,73,27.0,2011,2,1300
439,IA,METHAMPHETAMINE,98,0.63,2011,2,0
440,TX,METHAMPHETAMINE,99,5800.0,2011,2,0
441,SC,METHAMPHETAMINE,0,0.001,2011,2,0
442,UT,METHAMPHETAMINE,100,680.0,2011,2,0
443,ME,METHAMPHETAMINE,73,19.0,2011,2,2000
444,NY,METHAMPHETAMINE,100,42.0,2011,2,0
445,CA,METHAMPHETAMINE,99,7.4,2011,2,400
446,MT,METHAMPHETAMINE,91,25.0,2011,2,1100
447,FL,METHAMPHETAMINE,100,150.0,2011,2,0
448,CA,METHAMPHETAMINE,80,28.0,2011,2,1000
449,NC,METHAMPHETAMINE,56,6.3,2011,2,500
450,CA,METHAMPHETAMINE,69,14.0,2011,2,0
451,FL,METHAMPHETAMINE,63,27.0,2011,2,1600
452,NY,METHAMPHETAMINE,100,900.0,2011,2,0
453,NB,METHAMPHETAMINE,98,2.7,2011,2,0
454,GA,METHAMPHETAMINE,76,6.5,2011,2,550
455,TX,METHAMPHETAMINE,79,110.0,2011,2,4700
456,KS,METHAMPHETAMINE,100,78.0,2011,2,0
457,CA,METHAMPHETAMINE,0,0.001,2011,2,0
458,IA,METHAMPHETAMINE,78,3.2,2011,2,0
459,WA,METHAMPHETAMINE,72,6.8,2011,2,450
