,State,Drug,Potency,Net Grams,Year Seized,Month Seized,USD Price
76,NM,METHAMPHETAMINE,25.0,6.1,2013,1,350
77,VA,METHAMPHETAMINE,70.0,27.0,2013,1,1400
78,HI,METHAMPHETAMINE,97.0,27.0,2013,1,2000
79,IA,METHAMPHETAMINE,54.0,0.71,2013,1,0
80,FL,METHAMPHETAMINE,100.0,43.0,2013,1,1400
81,TX,METHAMPHETAMINE,3.0,7.3,2013,1,0
82,SD,METHAMPHETAMINE,98.0,56.0,2013,1,3800
83,IN,METHAMPHETAMINE,99.0,28.0,2013,1,1400
84,NB,METHAMPHETAMINE,100.0,110.0,2013,1,1800
85,TX,METHAMPHETAMINE,0.0,0.001,2013,1,0
86,TX,METHAMPHETAMINE,99.0,0.11,2013,1,0
87,KY,METHAMPHETAMINE,99.0,32.0,2013,1,0
88,HI,METHAMPHETAMINE,100.0,2.7,2013,1,0
89,PA,METHAMPHETAMINE,99.0,2.8,2013,1,0
90,PA,METHAMPHETAMINE,65.0,1.9,2013,1,150
91,WA,METHAMPHETAMINE,95.0,24.0,2013,1,0
92,TX,METHAMPHETAMINE,99.0,800.0,2013,1,0
93,ID,METHAMPHETAMINE,100.0,320.0,2013,1,0
94,CA,METHAMPHETAMINE,100.0,440.0,2013,1,0
95,TX,METHAMPHETAMINE,46.0,0.78,2013,1,0
96,CA,METHAMPHETAMINE,99.0,3800.0,2013,1,0
97,VA,METHAMPHETAMINE,86.0,0.25,2013,1,0
98,MO,METHAMPHETAMINE,47.0,3.2,2013,1,280
99,CO,METHAMPHETAMINE,99.0,2200.0,2013,1,0
100,NV,METHAMPHETAMINE,84.0,110.0,2013,1,3200
101,CA,METHAMPHETAMINE,89.0,6.1,2013,1,0
102,CO,METHAMPHETAMINE,98.0,2.8,2013,1,0
103,WY,METHAMPHETAMINE,92.0,14.0,2013,1,700
104,TN,METHAMPHETAMINE,100.0,220.0,2013,1,0
105,TX,METHAMPHETAMINE,100.0,91.0,2013,1,0
106,NB,METHAMPHETAMINE,99.0,57.0,2013,1,1800
107,CA,METHAMPHETAMINE,97.0,880.0,2013,1,0
108,FL,METHAMPHETAMINE,0.0,0.001,2013,1,0
109,MN,METHAMPHETAMINE,100.0,28.0,2013,1,1700
110,WA,METHAMPHETAMINE,98.0,1.2,2013,1,0
111,NM,METHAMPHETAMINE,96.0,870.0,2013,1,0
112,KY,METHAMPHETAMINE,49.0,380.0,2013,1,0
113,CA,METHAMPHETAMINE,98.0,10000.0,2013,1,0
114,TX,METHAMPHETAMINE,5.0,34000.0,2013,1,0
115,CA,METHAMPHETAMINE,98.0,28.0,2013,1,900
116,NY,METHAMPHETAMINE,0.0,0.89,2013,1,80
117,ID,METHAMPHETAMINE,95.0,56.0,2013,1,2600
118,CO,METHAMPHETAMINE,87.0,96.0,2013,1,3200
119,KY,METHAMPHETAMINE,97.0,0.98,2013,1,0
120,OR,METHAMPHETAMINE,96.0,26.0,2013,1,1000
121,NM,METHAMPHETAMINE,39.0,5.7,2013,1,0
122,CA,METHAMPHETAMINE,99.0,85.0,2013,1,0
123,AZ,METHAMPHETAMINE,100.0,0.26,2013,1,0
124,TX,METHAMPHETAMINE,79.0,35.0,2013,1,0
125,MO,METHAMPHETAMINE,100.0,170.0,2013,1,0
126,NV,METHAMPHETAMINE,96.0,28.0,2013,1,600
127,IN,METHAMPHETAMINE,100.0,52.0,2013,1,0
128,CA,METHAMPHETAMINE,100.0,75.0,2013,1,0
129,KS,METHAMPHETAMINE,416.0,36.0,2013,1,0
130,KS,METHAMPHETAMINE,94.0,21.0,2013,1,0
131,KY,METHAMPHETAMINE,100.0,6.6,2013,1,0
132,KY,METHAMPHETAMINE,0.0,0.23,2013,1,0
133,MO,METHAMPHETAMINE,100.0,22.0,2013,1,0
135,CA,METHAMPHETAMINE,98.0,4000.0,2013,1,0
136,OR,METHAMPHETAMINE,85.0,3.0,2013,1,180
137,CA,METHAMPHETAMINE,84.0,140.0,2013,1,0
138,KY,METHAMPHETAMINE,98.0,1.3,2013,1,0
139,NM,METHAMPHETAMINE,100.0,1.3,2013,1,160
140,WY,METHAMPHETAMINE,64.0,29.0,2013,1,1800
141,CA,METHAMPHETAMINE,99.0,1.5,2013,1,0
142,NM,METHAMPHETAMINE,73.0,0.6,2013,1,0
143,TX,METHAMPHETAMINE,98.0,3600.0,2013,1,0
144,CA,METHAMPHETAMINE,97.0,29000.0,2013,1,0
145,CO,METHAMPHETAMINE,98.0,230.0,2013,1,0
146,CA,METHAMPHETAMINE,100.0,0.63,2013,1,0
147,CA,METHAMPHETAMINE,0.0,67.0,2013,1,0
148,NV,METHAMPHETAMINE,96.0,28.0,2013,1,600
149,TX,METHAMPHETAMINE,69.0,47.0,2013,1,0
150,HI,METHAMPHETAMINE,0.0,390.0,2013,1,0
151,OR,METHAMPHETAMINE,100.0,110.0,2013,1,4000
152,TX,METHAMPHETAMINE,98.0,28.0,2013,1,0
153,OK,METHAMPHETAMINE,84.0,0.39,2013,1,200
154,GA,METHAMPHETAMINE,93.0,90.0,2013,1,0
155,TX,METHAMPHETAMINE,67.0,0.65,2013,1,0
156,CA,METHAMPHETAMINE,100.0,55.0,2013,1,1000
157,VA,METHAMPHETAMINE,78.0,1.1,2013,1,0
158,AZ,METHAMPHETAMINE,99.0,2.0,2013,1,240
159,TX,METHAMPHETAMINE,100.0,4.0,2013,1,0
160,IN,METHAMPHETAMINE,65.0,3.2,2013,1,350
161,KY,METHAMPHETAMINE,51.0,930.0,2013,1,0
162,FL,METHAMPHETAMINE,89.0,670.0,2013,1,0
163,FL,METHAMPHETAMINE,98.0,55.0,2013,1,3200
164,NV,METHAMPHETAMINE,98.0,28.0,2013,1,600
165,CA,METHAMPHETAMINE,100.0,79.0,2013,1,0
166,MN,METHAMPHETAMINE,100.0,6500.0,2013,1,0
167,IA,METHAMPHETAMINE,99.0,0.41,2013,1,0
168,CA,METHAMPHETAMINE,100.0,6700.0,2013,1,0
169,FL,METHAMPHETAMINE,87.0,42.0,2013,1,0
170,CA,METHAMPHETAMINE,99.0,3.5,2013,1,200
171,OR,METHAMPHETAMINE,100.0,80.0,2013,1,3000
172,NC,METHAMPHETAMINE,96.0,3.9,2013,1,0
173,FL,METHAMPHETAMINE,87.0,4.4,2013,1,0
174,ID,METHAMPHETAMINE,100.0,110.0,2013,1,6400
175,NV,METHAMPHETAMINE,100.0,28.0,2013,1,700
176,WA,METHAMPHETAMINE,98.0,28.0,2013,1,1200
177,IN,METHAMPHETAMINE,100.0,27.0,2013,1,0
178,CA,METHAMPHETAMINE,84.0,0.82,2013,1,0
179,FL,METHAMPHETAMINE,91.0,140.0,2013,1,0
180,TX,METHAMPHETAMINE,95.0,6.3,2013,1,0
181,TX,METHAMPHETAMINE,66.0,0.53,2013,1,100
182,AZ,METHAMPHETAMINE,0.0,0.001,2013,1,0
183,FL,METHAMPHETAMINE,98.0,27.0,2013,1,1600
184,CO,METHAMPHETAMINE,0.0,86.0,2013,1,0
185,KY,METHAMPHETAMINE,79.0,1.8,2013,1,0
186,OR,METHAMPHETAMINE,99.0,190.0,2013,1,0
187,SD,METHAMPHETAMINE,98.0,0.27,2013,1,0
188,NC,METHAMPHETAMINE,96.0,6.7,2013,1,0
189,CA,METHAMPHETAMINE,0.0,0.001,2013,1,0
190,MO,METHAMPHETAMINE,0.0,0.001,2013,1,0
191,KY,METHAMPHETAMINE,48.0,14.0,2013,1,0
192,HI,METHAMPHETAMINE,100.0,84.0,2013,1,5000
193,AZ,METHAMPHETAMINE,99.0,0.43,2013,1,80
194,NV,METHAMPHETAMINE,99.0,7.0,2013,1,400
195,WA,METHAMPHETAMINE,93.0,460.0,2013,1,11000
196,CA,METHAMPHETAMINE,99.0,4900.0,2013,1,0
197,AR,METHAMPHETAMINE,56.0,20.0,2013,1,1700
198,AZ,METHAMPHETAMINE,99.0,9400.0,2013,1,0
199,IA,METHAMPHETAMINE,92.0,3.0,2013,1,0
200,NM,METHAMPHETAMINE,99.0,28.0,2013,1,1500
201,NM,METHAMPHETAMINE,100.0,54.0,2013,1,3000
202,VA,METHAMPHETAMINE,0.0,0.026000000000000002,2013,1,0
203,TX,METHAMPHETAMINE,100.0,1.0,2013,1,0
204,CO,METHAMPHETAMINE,99.0,24.0,2013,1,1500
205,AR,METHAMPHETAMINE,100.0,55.0,2013,1,3000
206,ID,METHAMPHETAMINE,99.0,28.0,2013,1,1000
207,TX,METHAMPHETAMINE,0.0,0.001,2013,1,0
208,AL,METHAMPHETAMINE,92.0,28.0,2013,1,1200
209,OK,METHAMPHETAMINE,97.0,1.2,2013,1,0
210,FL,METHAMPHETAMINE,9.0,2800.0,2013,1,0
211,CA,METHAMPHETAMINE,100.0,1600.0,2013,1,0
212,VA,METHAMPHETAMINE,83.0,53.0,2013,1,0
213,TX,METHAMPHETAMINE,94.0,1400.0,2013,1,0
214,WA,METHAMPHETAMINE,0.0,0.001,2013,1,0
215,NM,METHAMPHETAMINE,100.0,9.0,2013,1,0
216,KY,METHAMPHETAMINE,0.0,0.21,2013,1,0
217,NM,METHAMPHETAMINE,100.0,6.3,2013,1,400
218,KY,METHAMPHETAMINE,70.0,85.0,2013,1,0
219,MN,METHAMPHETAMINE,79.0,56.0,2013,1,2600
220,OR,METHAMPHETAMINE,0.0,0.34,2013,1,40
221,TX,METHAMPHETAMINE,0.0,2.7,2013,1,0
222,PA,METHAMPHETAMINE,100.0,27.0,2013,1,0
223,KY,METHAMPHETAMINE,22.0,1.4,2013,1,0
224,CA,METHAMPHETAMINE,99.0,28.0,2013,1,900
225,NC,METHAMPHETAMINE,98.0,110.0,2013,1,0
226,TX,METHAMPHETAMINE,75.0,3.8,2013,1,0
227,MT,METHAMPHETAMINE,98.0,54.0,2013,1,0
228,CA,METHAMPHETAMINE,93.0,28.0,2013,1,880
229,NM,METHAMPHETAMINE,100.0,450.0,2013,1,0
230,VA,METHAMPHETAMINE,98.0,3.5,2013,1,0
231,KS,METHAMPHETAMINE,425.0,39.0,2013,1,0
232,FL,METHAMPHETAMINE,89.0,21.0,2013,1,1000
233,NC,METHAMPHETAMINE,97.0,3.1,2013,1,300
234,CA,METHAMPHETAMINE,100.0,15000.0,2013,1,0
235,OR,METHAMPHETAMINE,89.0,1.0,2013,1,130
236,NY,METHAMPHETAMINE,0.0,1.7,2013,1,200
237,CA,METHAMPHETAMINE,98.0,99.0,2013,1,2900
238,NM,METHAMPHETAMINE,83.0,2.4,2013,1,0
239,NY,METHAMPHETAMINE,99.0,16000.0,2013,1,0
240,HI,METHAMPHETAMINE,98.0,220.0,2013,1,0
241,KY,METHAMPHETAMINE,0.0,0.15,2013,1,0
242,HI,METHAMPHETAMINE,100.0,84.0,2013,1,5000
243,TX,METHAMPHETAMINE,92.0,210.0,2013,1,0
244,IN,METHAMPHETAMINE,0.0,0.19,2013,1,0
245,NY,METHAMPHETAMINE,0.0,210.0,2013,1,0
246,AZ,METHAMPHETAMINE,100.0,1.4,2013,1,0
247,OK,METHAMPHETAMINE,66.0,1.4,2013,1,160
248,OR,METHAMPHETAMINE,99.0,15.0,2013,1,0
249,TX,METHAMPHETAMINE,79.0,380.0,2013,1,0
250,CO,METHAMPHETAMINE,90.0,0.32,2013,1,0
251,TX,METHAMPHETAMINE,100.0,190.0,2013,1,0
252,WA,METHAMPHETAMINE,98.0,500.0,2013,1,0
253,CA,METHAMPHETAMINE,0.0,0.21,2013,1,0
254,TX,METHAMPHETAMINE,0.0,0.34,2013,1,0
255,CA,METHAMPHETAMINE,98.0,28.0,2013,1,750
256,CA,METHAMPHETAMINE,98.0,28.0,2013,1,900
257,CA,METHAMPHETAMINE,99.0,450.0,2013,1,6300
258,WA,METHAMPHETAMINE,100.0,8.6,2013,1,0
259,CA,METHAMPHETAMINE,80.0,28.0,2013,1,900
260,FL,METHAMPHETAMINE,98.0,1.6,2013,1,0
261,CA,METHAMPHETAMINE,99.0,1.7,2013,1,100
262,IA,METHAMPHETAMINE,70.0,27.0,2013,1,0
263,AL,METHAMPHETAMINE,98.0,28.0,2013,1,0
264,OR,METHAMPHETAMINE,100.0,7.0,2013,1,0
265,VA,METHAMPHETAMINE,0.0,0.001,2013,1,0
266,TX,METHAMPHETAMINE,63.0,1400.0,2013,1,0
267,TX,METHAMPHETAMINE,71.0,140.0,2013,1,0
268,MO,METHAMPHETAMINE,75.0,0.77,2013,1,230
269,TX,METHAMPHETAMINE,99.0,980.0,2013,1,0
270,TX,METHAMPHETAMINE,99.0,28.0,2013,1,1200
271,CA,METHAMPHETAMINE,0.0,0.019,2013,1,0
272,AR,METHAMPHETAMINE,43.0,12.0,2013,1,900
273,NV,METHAMPHETAMINE,85.0,1300.0,2013,1,0
274,CA,METHAMPHETAMINE,0.0,0.015,2013,1,0
275,AZ,METHAMPHETAMINE,98.0,900.0,2013,1,0
276,VA,METHAMPHETAMINE,91.0,0.24,2013,1,0
277,WA,METHAMPHETAMINE,0.0,0.001,2013,1,0
278,MN,METHAMPHETAMINE,99.0,58.0,2013,1,2400
279,AZ,METHAMPHETAMINE,99.0,110.0,2013,1,2700
280,KY,METHAMPHETAMINE,46.0,3.6,2013,1,0
281,NM,METHAMPHETAMINE,100.0,27.0,2013,1,1600
282,IA,METHAMPHETAMINE,99.0,210.0,2013,1,0
283,OK,METHAMPHETAMINE,100.0,1.2,2013,1,0
284,NV,METHAMPHETAMINE,88.0,480.0,2013,1,6800
285,AZ,METHAMPHETAMINE,97.0,3.9,2013,1,0
286,NV,METHAMPHETAMINE,100.0,28.0,2013,1,600
287,VA,METHAMPHETAMINE,98.0,27.0,2013,1,0
288,PA,METHAMPHETAMINE,15.0,130.0,2013,1,0
289,CA,METHAMPHETAMINE,100.0,440.0,2013,1,0
290,TX,METHAMPHETAMINE,99.0,220.0,2013,1,0
291,TX,METHAMPHETAMINE,443.0,3200.0,2013,1,0
292,KY,METHAMPHETAMINE,74.0,11.0,2013,1,0
293,WA,METHAMPHETAMINE,96.0,210.0,2013,1,0
294,HI,METHAMPHETAMINE,98.0,100.0,2013,1,0
295,CA,METHAMPHETAMINE,99.0,1700.0,2013,1,0
296,OR,METHAMPHETAMINE,99.0,3000.0,2013,1,0
297,WY,METHAMPHETAMINE,86.0,13.0,2013,1,900
298,AZ,METHAMPHETAMINE,99.0,14.0,2013,1,300
299,CA,METHAMPHETAMINE,98.0,1200.0,2013,1,0
300,CA,METHAMPHETAMINE,95.0,5400.0,2013,1,0
301,OK,METHAMPHETAMINE,100.0,0.35,2013,1,50
302,CO,METHAMPHETAMINE,99.0,2700.0,2013,1,0
303,VA,METHAMPHETAMINE,74.0,2.7,2013,1,0
304,NV,METHAMPHETAMINE,99.0,56.0,2013,1,1600
305,ID,METHAMPHETAMINE,99.0,220.0,2013,1,4000
306,KY,METHAMPHETAMINE,81.0,18.0,2013,1,0
307,HI,METHAMPHETAMINE,100.0,190.0,2013,1,0
308,WA,METHAMPHETAMINE,85.0,3.2,2013,1,200
309,WA,METHAMPHETAMINE,95.0,230.0,2013,1,0
310,FL,METHAMPHETAMINE,0.0,190.0,2013,1,0
311,NM,METHAMPHETAMINE,10.0,15.0,2013,1,0
312,CA,METHAMPHETAMINE,97.0,28.0,2013,1,850
313,CA,METHAMPHETAMINE,0.0,0.001,2013,1,0
314,NV,METHAMPHETAMINE,99.0,3.4,2013,1,100
315,KS,METHAMPHETAMINE,398.0,38.0,2013,1,0
316,GA,METHAMPHETAMINE,71.0,54.0,2013,1,2800
317,TX,METHAMPHETAMINE,0.0,1300.0,2013,1,0
318,MS,METHAMPHETAMINE,97.0,3900.0,2013,1,0
319,HI,METHAMPHETAMINE,91.0,1.7,2013,1,0
320,VA,METHAMPHETAMINE,80.0,160.0,2013,1,0
321,VA,METHAMPHETAMINE,98.0,0.53,2013,1,0
322,CA,METHAMPHETAMINE,99.0,220.0,2013,1,0
323,CA,METHAMPHETAMINE,99.0,0.27,2013,1,0
324,OK,METHAMPHETAMINE,65.0,0.31,2013,1,20
325,NM,METHAMPHETAMINE,100.0,56.0,2013,1,3000
326,WA,METHAMPHETAMINE,99.0,5.3,2013,1,0
327,NY,METHAMPHETAMINE,0.0,0.001,2013,1,0
328,CO,METHAMPHETAMINE,91.0,56.0,2013,1,2200
329,FL,METHAMPHETAMINE,92.0,3.8,2013,1,0
330,KY,METHAMPHETAMINE,70.0,26.0,2013,1,0
331,CA,METHAMPHETAMINE,100.0,41.0,2013,1,0
332,CA,METHAMPHETAMINE,99.0,5900.0,2013,1,0
333,WA,METHAMPHETAMINE,98.0,2000.0,2013,1,0
334,KY,METHAMPHETAMINE,43.0,440.0,2013,1,0
335,CA,METHAMPHETAMINE,98.0,3.1,2013,1,0
336,TX,METHAMPHETAMINE,43.0,15.0,2013,1,0
337,OK,METHAMPHETAMINE,0.0,0.099,2013,1,50
338,ND,METHAMPHETAMINE,100.0,28.0,2013,1,2800
339,OR,METHAMPHETAMINE,99.0,54.0,2013,1,2000
340,AZ,METHAMPHETAMINE,97.0,2.1,2013,1,0
341,HI,METHAMPHETAMINE,98.0,56.0,2013,1,0
342,CA,METHAMPHETAMINE,98.0,55.0,2013,1,1500
343,NV,METHAMPHETAMINE,98.0,250.0,2013,1,0
344,PA,METHAMPHETAMINE,14.0,110.0,2013,1,0
345,CA,METHAMPHETAMINE,98.0,13.0,2013,1,450
346,MN,METHAMPHETAMINE,100.0,56.0,2013,1,2000
347,AL,METHAMPHETAMINE,87.0,2.8,2013,2,0
348,ID,METHAMPHETAMINE,100.0,110.0,2013,2,3700
349,NB,METHAMPHETAMINE,100.0,110.0,2013,2,0
350,AZ,METHAMPHETAMINE,98.0,220.0,2013,2,7500
351,TX,METHAMPHETAMINE,508.0,21.0,2013,2,0
352,TX,METHAMPHETAMINE,449.0,20.0,2013,2,0
353,AZ,METHAMPHETAMINE,93.0,2600.0,2013,2,0
354,NV,METHAMPHETAMINE,98.0,890.0,2013,2,14000
355,TX,METHAMPHETAMINE,77.0,3.4,2013,2,0
356,KS,METHAMPHETAMINE,84.0,2100.0,2013,2,0
357,MN,METHAMPHETAMINE,100.0,54.0,2013,2,3000
358,CO,METHAMPHETAMINE,100.0,860.0,2013,2,0
359,CA,METHAMPHETAMINE,100.0,55.0,2013,2,1400
360,CA,METHAMPHETAMINE,97.0,14.0,2013,2,400
361,TX,METHAMPHETAMINE,51.0,22.0,2013,2,0
362,TX,METHAMPHETAMINE,86.0,4.5,2013,2,0
363,AR,METHAMPHETAMINE,100.0,26.0,2013,2,1500
364,HI,METHAMPHETAMINE,95.0,110.0,2013,2,0
365,FL,METHAMPHETAMINE,0.0,0.001,2013,2,0
366,MO,METHAMPHETAMINE,31.0,3.7,2013,2,360
367,ID,METHAMPHETAMINE,98.0,110.0,2013,2,4400
368,PA,METHAMPHETAMINE,97.0,1.6,2013,2,0
369,AZ,METHAMPHETAMINE,99.0,0.4,2013,2,0
370,TX,METHAMPHETAMINE,90.0,2.0,2013,2,0
371,CA,METHAMPHETAMINE,100.0,1100.0,2013,2,0
372,FL,METHAMPHETAMINE,99.0,4.9,2013,2,0
373,TX,METHAMPHETAMINE,81.0,110.0,2013,2,0
374,MT,METHAMPHETAMINE,86.0,69.0,2013,2,0
375,HI,METHAMPHETAMINE,98.0,4900.0,2013,2,0
376,OK,METHAMPHETAMINE,100.0,1800.0,2013,2,0
378,WA,METHAMPHETAMINE,99.0,14.0,2013,2,400
379,NC,METHAMPHETAMINE,84.0,1.5,2013,2,120
380,UT,METHAMPHETAMINE,91.0,28.0,2013,2,1200
381,CO,METHAMPHETAMINE,100.0,1800.0,2013,2,0
382,AZ,METHAMPHETAMINE,98.0,3.4,2013,2,250
383,FL,METHAMPHETAMINE,9.0,18.0,2013,2,0
384,FL,METHAMPHETAMINE,9.0,25.0,2013,2,0
385,CA,METHAMPHETAMINE,99.0,0.07,2013,2,0
386,AZ,METHAMPHETAMINE,95.0,2.0,2013,2,0
387,CA,METHAMPHETAMINE,98.0,12000.0,2013,2,0
388,NM,METHAMPHETAMINE,0.0,0.001,2013,2,0
389,AR,METHAMPHETAMINE,66.0,2.4,2013,2,300
390,TX,METHAMPHETAMINE,569.0,21.0,2013,2,0
391,CA,METHAMPHETAMINE,98.0,330.0,2013,2,0
392,UT,METHAMPHETAMINE,100.0,59.0,2013,2,2400
393,KS,METHAMPHETAMINE,0.0,0.001,2013,2,0
394,MT,METHAMPHETAMINE,0.0,0.08900000000000001,2013,2,0
395,FL,METHAMPHETAMINE,0.0,0.001,2013,2,0
396,TX,METHAMPHETAMINE,614.0,13.0,2013,2,0
397,FL,METHAMPHETAMINE,95.0,84.0,2013,2,0
398,MN,METHAMPHETAMINE,100.0,27.0,2013,2,980
399,CA,METHAMPHETAMINE,0.0,28.0,2013,2,800
400,CA,METHAMPHETAMINE,98.0,6.8,2013,2,200
401,HI,METHAMPHETAMINE,0.0,0.001,2013,2,0
402,CA,METHAMPHETAMINE,99.0,0.22,2013,2,0
403,WV,METHAMPHETAMINE,96.0,0.1,2013,2,150
404,CA,METHAMPHETAMINE,99.0,4300.0,2013,2,0
405,TX,METHAMPHETAMINE,92.0,2300.0,2013,2,0
406,CO,METHAMPHETAMINE,100.0,41.0,2013,2,0
407,FL,METHAMPHETAMINE,0.0,0.001,2013,2,0
408,MT,METHAMPHETAMINE,99.0,440.0,2013,2,0
409,MT,METHAMPHETAMINE,73.0,3.4,2013,2,0
410,HI,METHAMPHETAMINE,0.0,0.001,2013,2,0
411,NC,METHAMPHETAMINE,93.0,6.6,2013,2,450
412,CA,METHAMPHETAMINE,99.0,220.0,2013,2,4600
413,AL,METHAMPHETAMINE,97.0,0.36,2013,2,0
414,NV,METHAMPHETAMINE,98.0,56.0,2013,2,1000
415,CA,METHAMPHETAMINE,97.0,430.0,2013,2,4700
416,MN,METHAMPHETAMINE,93.0,390.0,2013,2,0
417,TX,METHAMPHETAMINE,68.0,22.0,2013,2,0
418,FL,METHAMPHETAMINE,7.0,32.0,2013,2,0
419,MN,METHAMPHETAMINE,90.0,28.0,2013,2,1000
420,CA,METHAMPHETAMINE,98.0,52.0,2013,2,0
421,NM,METHAMPHETAMINE,99.0,0.39,2013,2,0
422,TX,METHAMPHETAMINE,75.0,54.0,2013,2,0
423,AR,METHAMPHETAMINE,100.0,24.0,2013,2,0
424,TX,METHAMPHETAMINE,80.0,23.0,2013,2,0
425,AR,METHAMPHETAMINE,94.0,14.0,2013,2,1000
426,MO,METHAMPHETAMINE,100.0,0.73,2013,2,0
427,CO,METHAMPHETAMINE,100.0,3.0,2013,2,0
428,IA,METHAMPHETAMINE,98.0,27.0,2013,2,1600
429,CA,METHAMPHETAMINE,97.0,440.0,2013,2,0
430,MT,METHAMPHETAMINE,66.0,24.0,2013,2,0
431,CA,METHAMPHETAMINE,99.0,880.0,2013,2,11000
433,NC,METHAMPHETAMINE,0.0,28.0,2013,2,1500
